,Unnamed: 0,Unnamed: 0.1,account,email,owner_x_x,marketplace,session,period,periodOrig,market,target,order_x_x,original,supplier,consumer_x,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,trade_x_x,fair value,trade price,mispricing,time secs,buy/sell_x_x,vol1,vol2,vol3,vol4,vol5,vol6,vol7,vol8,owner_y,order_y,consumer_y,trade_y,buy/sell_y,owner_x_y,order_x_y,trade_x_y,buy/sell_x_y,mispricing_1_v2,mispricing_2_v2,mispricing_3_v2,mispricing_4_v2,mispricing_5_v2,mispricing_6_v2,mispricing_7_v2,mispricing_8_v2,s1 holding_v2,s2 holding_v2,s3 holding_v2,s4 holding_v2,s5 holding_v2,s6 holding_v2,s7 holding_v2,s8 holding_v2,s1 cash_v2,s2 cash_v2,s3 cash_v2,s4 cash_v2,s5 cash_v2,s6 cash_v2,s7 cash_v2,s8 cash_v2,Best Price,Asset Value_market_v2_S1,Asset Value_market_v2_S2,Asset Value_market_v2_S3,Asset Value_market_v2_S4,Asset Value_market_v2_S5,Asset Value_market_v2_S6,Asset Value_market_v2_S7,Asset Value_market_v2_S8,tradetime_x,ask,bid,spread
226,226,226,limpid-josh,M5@bmm,5,1280,32670,2,32670,2236,,19835381,19835381,19835381,19835374.0,LIMIT,SELL,1,700,2021-05-26T07:36:53.634,2021-05-26T07:36:53.640,07:36:53.634,07:36:53,1,700,700,0.0,456.356,-1,0,0,0,0,1,0,0,0,,,,,,1.0,19835374.0,0.0,1.0,0.0,,,,0.0,,,,21.0,5.0,23.0,12.0,18.0,15.0,30.0,4.0,10310.0,20605.0,9355.0,16725.0,18515.0,14965.0,3965.0,21960.0,700,25010.0,24105.0,25455.0,25125.0,31115.0,25465.0,24965.0,24760.0,456.356,705.0,700.0,5.0
227,227,227,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835382,19835382,19835382,19835383.0,LIMIT,BUY,1,700,2021-05-26T07:36:56.373,2021-05-26T07:36:57.636,07:36:56.373,07:36:56,0,700,0,,459.095,1,0,0,0,0,0,0,0,0,7.0,19835383.0,19835382.0,1.0,-1.0,,,,,,,,,,,,,21.0,5.0,23.0,12.0,18.0,15.0,30.0,4.0,10310.0,20605.0,9355.0,16725.0,18515.0,14965.0,3965.0,21960.0,0,10310.0,20605.0,9355.0,16725.0,18515.0,14965.0,3965.0,21960.0,459.095,705.0,700.0,5.0
228,228,228,limpid-josh,M7@bmm,7,1280,32670,2,32670,2236,,19835383,19835383,19835383,19835382.0,LIMIT,SELL,1,700,2021-05-26T07:36:57.628,2021-05-26T07:36:57.636,07:36:57.628,07:36:57,1,700,700,0.0,460.35,-1,0,0,0,0,0,0,1,0,,,,,,4.0,19835382.0,0.0,1.0,,,,0.0,,,0.0,,21.0,5.0,23.0,13.0,18.0,15.0,29.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,14965.0,4665.0,21960.0,700,25010.0,24105.0,25455.0,25125.0,31115.0,25465.0,24965.0,24760.0,460.35,705.0,700.0,5.0
229,229,229,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835384,19835384,19835384,19835390.0,LIMIT,BUY,1,695,2021-05-26T07:37:00.253,2021-05-26T07:37:20.737,07:37:00.253,07:37:00,0,700,0,,462.975,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,15.0,29.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,14965.0,4665.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,14965.0,4665.0,21960.0,462.975,705.0,695.0,10.0
230,230,230,limpid-josh,M2@bmm,2,1280,32670,2,32670,2236,,19835385,19835358,19835385,19835358.0,CANCEL,BUY,1,695,2021-05-26T07:37:03.514,2021-05-26T07:37:03.521,07:37:03.514,07:37:03,0,700,0,,466.236,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,15.0,29.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,14965.0,4665.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,14965.0,4665.0,21960.0,466.236,705.0,695.0,10.0
231,231,231,limpid-josh,M7@bmm,7,1280,32670,2,32670,2236,,19835386,19835386,19835386,0.0,LIMIT,BUY,1,720,2021-05-26T07:37:05.907,2021-05-26T07:37:05.917,07:37:05.907,07:37:05,0,700,0,,468.629,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,15.0,29.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,14965.0,4665.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,14965.0,4665.0,21960.0,,,,
232,232,232,limpid-josh,M7@bmm,7,1280,32670,2,32670,2236,,19835387,19835386,19835386,19835371.0,LIMIT,BUY,1,705,2021-05-26T07:37:05.914,2021-05-26T07:37:05.918,07:37:05.914,07:37:05,1,700,705,5.0,468.63599999999997,1,0,0,0,0,0,0,1,0,,,,,,6.0,19835371.0,0.0,-1.0,,,,,,5.0,5.0,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,705,25115.0,24130.0,25570.0,25190.0,31205.0,25540.0,25110.0,24780.0,468.63599999999997,705.0,695.0,10.0
233,233,233,limpid-josh,M8@bmm,8,1280,32670,2,32670,2236,,19835388,19835388,19835388,19835405.0,LIMIT,SELL,1,700,2021-05-26T07:37:06.134,2021-05-26T07:37:41.955,07:37:06.134,07:37:06,0,700,0,,468.856,-1,0,0,0,0,0,0,0,0,7.0,19835405.0,19835388.0,1.0,1.0,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,468.856,700.0,695.0,5.0
234,234,234,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835389,19835389,19835389,,LIMIT,BUY,1,675,2021-05-26T07:37:19.862,2021-05-26T07:37:19.865,07:37:19.862,07:37:19,0,700,0,,482.584,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,482.584,700.0,695.0,5.0
235,235,235,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835390,19835384,19835390,19835384.0,CANCEL,BUY,1,695,2021-05-26T07:37:20.731,2021-05-26T07:37:20.736,07:37:20.731,07:37:20,0,700,0,,483.45300000000003,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,483.45300000000003,700.0,695.0,5.0
236,236,236,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835391,19835376,19835391,19835376.0,CANCEL,BUY,1,695,2021-05-26T07:37:21.566,2021-05-26T07:37:21.572,07:37:21.566,07:37:21,0,700,0,,484.288,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,484.288,700.0,695.0,5.0
237,237,237,limpid-josh,M2@bmm,2,1280,32670,2,32670,2236,,19835392,19835392,19835392,19835414.0,LIMIT,BUY,1,680,2021-05-26T07:37:23.889,2021-05-26T07:38:00.326,07:37:23.889,07:37:23,0,700,0,,486.611,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,486.611,700.0,680.0,20.0
238,238,238,limpid-josh,M6@bmm,6,1280,32670,2,32670,2236,,19835393,19835393,19835393,,LIMIT,BUY,1,685,2021-05-26T07:37:27.214,2021-05-26T07:37:27.217,07:37:27.214,07:37:27,0,700,0,,489.936,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,489.936,700.0,685.0,15.0
239,239,239,limpid-josh,M3@bmm,3,1280,32670,2,32670,2236,,19835394,19835394,19835394,19835447.0,LIMIT,SELL,1,720,2021-05-26T07:37:29.465,2021-05-26T07:39:11.776,07:37:29.465,07:37:29,0,700,0,,492.18699999999995,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,492.18699999999995,700.0,685.0,15.0
240,240,240,limpid-josh,M1@bmm,1,1280,32670,2,32670,2236,,19835395,19835380,19835395,19835380.0,CANCEL,SELL,1,705,2021-05-26T07:37:32.173,2021-05-26T07:37:32.179,07:37:32.173,07:37:32,0,700,0,,494.895,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,494.895,700.0,685.0,15.0
241,241,241,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835396,19835396,19835396,,LIMIT,BUY,1,690,2021-05-26T07:37:32.277,2021-05-26T07:37:32.279,07:37:32.277,07:37:32,0,700,0,,494.999,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,494.999,700.0,690.0,10.0
242,242,242,limpid-josh,M2@bmm,2,1280,32670,2,32670,2236,,19835397,19835397,19835397,19835409.0,LIMIT,BUY,1,690,2021-05-26T07:37:34.854,2021-05-26T07:37:55.717,07:37:34.854,07:37:34,0,700,0,,497.57599999999996,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,497.57599999999996,700.0,690.0,10.0
243,243,243,limpid-josh,M1@bmm,1,1280,32670,2,32670,2236,,19835398,19835398,19835398,19835407.0,LIMIT,SELL,1,700,2021-05-26T07:37:35.699,2021-05-26T07:37:50.877,07:37:35.699,07:37:35,0,700,0,,498.421,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,498.421,700.0,690.0,10.0
244,244,244,limpid-josh,M7@bmm,7,1280,32670,2,32670,2236,,19835399,19835399,19835399,19835420.0,LIMIT,SELL,1,700,2021-05-26T07:37:36.146,2021-05-26T07:38:13.866,07:37:36.146,07:37:36,0,700,0,,498.86800000000005,-1,0,0,0,0,0,0,0,0,7.0,19835420.0,19835399.0,1.0,1.0,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,498.86800000000005,700.0,690.0,10.0
245,245,245,limpid-josh,M8@bmm,8,1280,32670,2,32670,2236,,19835400,19835400,19835400,19835425.0,LIMIT,BUY,1,680,2021-05-26T07:37:36.427,2021-05-26T07:38:24.351,07:37:36.427,07:37:36,0,700,0,,499.149,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,499.149,700.0,690.0,10.0
246,246,246,limpid-josh,M2@bmm,2,1280,32670,2,32670,2236,,19835401,19835401,19835401,19835403.0,LIMIT,SELL,2,700,2021-05-26T07:37:37.223,2021-05-26T07:37:41.675,07:37:37.223,07:37:37,0,700,0,,499.945,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,499.945,700.0,690.0,10.0
247,247,247,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835402,19835402,19835402,,LIMIT,BUY,1,690,2021-05-26T07:37:37.465,2021-05-26T07:37:37.468,07:37:37.465,07:37:37,0,700,0,,500.18699999999995,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,500.18699999999995,700.0,690.0,10.0
248,248,248,limpid-josh,M2@bmm,2,1280,32670,2,32670,2236,,19835403,19835401,19835403,19835401.0,CANCEL,SELL,2,700,2021-05-26T07:37:41.669,2021-05-26T07:37:41.675,07:37:41.669,07:37:41,0,700,0,,504.39099999999996,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,504.39099999999996,700.0,690.0,10.0
249,249,249,limpid-josh,M7@bmm,7,1280,32670,2,32670,2236,,19835404,19835404,19835404,0.0,LIMIT,BUY,1,705,2021-05-26T07:37:41.946,2021-05-26T07:37:41.955,07:37:41.946,07:37:41,0,700,0,,504.668,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,30.0,4.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3960.0,21960.0,,,,
250,250,250,limpid-josh,M7@bmm,7,1280,32670,2,32670,2236,,19835405,19835404,19835404,19835388.0,LIMIT,BUY,1,700,2021-05-26T07:37:41.952,2021-05-26T07:37:41.956,07:37:41.952,07:37:41,1,700,700,0.0,504.67400000000004,1,0,0,0,0,0,0,1,0,,,,,,8.0,19835388.0,0.0,-1.0,,,,,,,0.0,0.0,21.0,5.0,23.0,13.0,18.0,14.0,31.0,3.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,700,25010.0,24105.0,25455.0,25125.0,31115.0,25470.0,24960.0,24760.0,504.67400000000004,700.0,690.0,10.0
251,251,251,limpid-josh,M8@bmm,8,1280,32670,2,32670,2236,,19835406,19835368,19835406,19835368.0,CANCEL,BUY,1,665,2021-05-26T07:37:47.193,2021-05-26T07:37:47.199,07:37:47.193,07:37:47,0,700,0,,509.915,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,31.0,3.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,509.915,700.0,690.0,10.0
252,252,252,limpid-josh,M1@bmm,1,1280,32670,2,32670,2236,,19835407,19835398,19835407,19835398.0,CANCEL,SELL,1,700,2021-05-26T07:37:50.871,2021-05-26T07:37:50.876,07:37:50.871,07:37:50,0,700,0,,513.5930000000002,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,31.0,3.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,,,,
253,253,253,limpid-josh,M1@bmm,1,1280,32670,2,32670,2236,,19835408,19835408,19835408,19835411.0,LIMIT,SELL,1,695,2021-05-26T07:37:52.850,2021-05-26T07:37:57.327,07:37:52.850,07:37:52,0,700,0,,515.572,-1,0,0,0,0,0,0,0,0,4.0,19835411.0,19835408.0,1.0,1.0,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,31.0,3.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,515.572,695.0,690.0,5.0
254,254,254,limpid-josh,M2@bmm,2,1280,32670,2,32670,2236,,19835409,19835397,19835409,19835397.0,CANCEL,BUY,1,690,2021-05-26T07:37:55.710,2021-05-26T07:37:55.717,07:37:55.710,07:37:55,0,700,0,,518.432,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,31.0,3.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,518.432,695.0,690.0,5.0
255,255,255,limpid-josh,M7@bmm,7,1280,32670,2,32670,2236,,19835410,19835410,19835410,19835412.0,LIMIT,SELL,1,695,2021-05-26T07:37:56.812,2021-05-26T07:37:59.494,07:37:56.812,07:37:56,0,700,0,,519.534,-1,0,0,0,0,0,0,0,0,5.0,19835412.0,19835410.0,1.0,1.0,,,,,,,,,,,,,21.0,5.0,23.0,13.0,18.0,14.0,31.0,3.0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,0,10310.0,20605.0,9355.0,16025.0,18515.0,15670.0,3260.0,22660.0,519.534,695.0,690.0,5.0
256,256,256,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835411,19835411,19835411,19835408.0,LIMIT,BUY,1,695,2021-05-26T07:37:57.319,2021-05-26T07:37:57.326,07:37:57.319,07:37:57,1,700,695,-5.0,520.0409999999998,1,0,0,0,1,0,0,0,0,,,,,,1.0,19835408.0,0.0,-1.0,-5.0,,,-5.0,,,,,20.0,5.0,23.0,14.0,18.0,14.0,31.0,3.0,11005.0,20605.0,9355.0,15330.0,18515.0,15670.0,3260.0,22660.0,695,24905.0,24080.0,25340.0,25060.0,31025.0,25400.0,24805.0,24745.0,,,,
257,257,257,limpid-josh,M5@bmm,5,1280,32670,2,32670,2236,,19835412,19835412,19835412,19835410.0,LIMIT,BUY,1,695,2021-05-26T07:37:59.488,2021-05-26T07:37:59.493,07:37:59.488,07:37:59,1,700,695,-5.0,522.21,1,0,0,0,0,1,0,0,0,,,,,,7.0,19835410.0,0.0,-1.0,,,,,-5.0,,-5.0,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,695,24905.0,24080.0,25340.0,25060.0,31025.0,25400.0,24805.0,24745.0,522.21,695.0,690.0,5.0
258,258,258,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835413,19835413,19835413,19835415.0,LIMIT,BUY,1,695,2021-05-26T07:38:00.230,2021-05-26T07:38:03.390,07:38:00.230,07:38:00,0,700,0,,522.952,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,522.952,700.0,695.0,5.0
259,259,259,limpid-josh,M2@bmm,2,1280,32670,2,32670,2236,,19835414,19835392,19835414,19835392.0,CANCEL,BUY,1,680,2021-05-26T07:38:00.320,2021-05-26T07:38:00.326,07:38:00.320,07:38:00,0,700,0,,523.0419999999998,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,,,,
260,260,260,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835415,19835413,19835415,19835413.0,CANCEL,BUY,1,695,2021-05-26T07:38:03.384,2021-05-26T07:38:03.390,07:38:03.384,07:38:03,0,700,0,,526.106,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,526.106,700.0,695.0,5.0
261,261,261,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835416,19835416,19835416,,LIMIT,BUY,1,690,2021-05-26T07:38:07.342,2021-05-26T07:38:07.345,07:38:07.342,07:38:07,0,700,0,,530.064,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,530.064,700.0,690.0,10.0
262,262,262,limpid-josh,M2@bmm,2,1280,32670,2,32670,2236,,19835417,19835417,19835417,19835428.0,LIMIT,SELL,1,700,2021-05-26T07:38:09.710,2021-05-26T07:38:28.812,07:38:09.710,07:38:09,0,700,0,,532.432,-1,0,0,0,0,0,0,0,0,7.0,19835428.0,19835417.0,1.0,1.0,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,532.432,700.0,690.0,10.0
263,263,263,limpid-josh,M4@bmm,4,1280,32670,2,32670,2236,,19835418,19835418,19835418,,LIMIT,BUY,1,685,2021-05-26T07:38:13.090,2021-05-26T07:38:13.093,07:38:13.090,07:38:13,0,700,0,,535.812,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,535.812,700.0,690.0,10.0
264,264,264,limpid-josh,M7@bmm,7,1280,32670,2,32670,2236,,19835419,19835419,19835419,0.0,LIMIT,BUY,1,705,2021-05-26T07:38:13.852,2021-05-26T07:38:13.861,07:38:13.852,07:38:13,0,700,0,,536.5740000000002,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,,,,
265,265,265,limpid-josh,M7@bmm,7,1280,32670,2,32670,2236,,19835420,19835419,19835419,19835399.0,LIMIT,BUY,1,700,2021-05-26T07:38:13.858,2021-05-26T07:38:13.861,07:38:13.858,07:38:13,1,700,700,0.0,536.58,1,0,0,0,0,0,0,1,0,,,,,,7.0,19835399.0,0.0,-1.0,,,,,,,0.0,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,700,25005.0,24105.0,25455.0,25130.0,31120.0,25470.0,24955.0,24760.0,536.58,700.0,690.0,10.0
266,266,266,limpid-josh,M8@bmm,8,1280,32670,2,32670,2236,,19835421,19835421,19835421,19835435.0,LIMIT,SELL,1,700,2021-05-26T07:38:18.866,2021-05-26T07:38:53.774,07:38:18.866,07:38:18,0,700,0,,541.5880000000002,-1,0,0,0,0,0,0,0,0,7.0,19835435.0,19835421.0,1.0,1.0,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,,,,
267,267,267,limpid-josh,M2@bmm,2,1280,32670,2,32670,2236,,19835422,19835422,19835422,19835444.0,LIMIT,BUY,2,690,2021-05-26T07:38:18.974,2021-05-26T07:39:06.150,07:38:18.974,07:38:18,0,700,0,,541.696,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,541.696,700.0,690.0,10.0
268,268,268,limpid-josh,M7@bmm,7,1280,32670,2,32670,2236,,19835423,19835423,19835423,,LIMIT,SELL,1,710,2021-05-26T07:38:22.993,2021-05-26T07:38:22.996,07:38:22.993,07:38:22,0,700,0,,545.715,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,545.715,700.0,690.0,10.0
269,269,269,limpid-josh,M2@bmm,2,1280,32670,2,32670,2236,,19835424,19835424,19835424,19835443.0,LIMIT,BUY,1,655,2021-05-26T07:38:23.752,2021-05-26T07:39:05.138,07:38:23.752,07:38:23,0,700,0,,546.474,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,546.474,700.0,690.0,10.0
270,270,270,limpid-josh,M8@bmm,8,1280,32670,2,32670,2236,,19835425,19835400,19835425,19835400.0,CANCEL,BUY,1,680,2021-05-26T07:38:24.345,2021-05-26T07:38:24.351,07:38:24.345,07:38:24,0,700,0,,547.067,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,5.0,23.0,14.0,19.0,14.0,30.0,3.0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,0,11005.0,20605.0,9355.0,15330.0,17820.0,15670.0,3955.0,22660.0,547.067,700.0,690.0,10.0
