account,email,owner,marketplace,session,period,periodOrig,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,trade,fair value,trade price,mispricing,time secs,buy/sell,vol1,vol2,vol3,vol4,vol5,vol6,vol7,vol8
limpid-josh,M4@bmm,8041,1280,32750,1,32750,2236,NULL,19841196,19841196,19841196,19841190,LIMIT,SELL,1,450,2021-06-15T07:22:22.607,2021-06-15T07:22:22.613,22:22.6,07:22:22,1,750,450,-300,59.745,-1,0,0,0,1,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32750,1,32750,2236,NULL,19841197,19841197,19841197,19841219,LIMIT,BUY,1,410,2021-06-15T07:22:24.343,2021-06-15T07:23:03.616,22:24.3,07:22:24,0,750,0,#N/A,61.481,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32750,1,32750,2236,NULL,19841198,19841183,19841198,19841183,CANCEL,BUY,1,300,2021-06-15T07:22:25.452,2021-06-15T07:22:25.458,22:25.5,07:22:25,0,750,0,#N/A,62.59,1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32750,1,32750,2236,NULL,19841199,19841199,19841199,19841292,LIMIT,BUY,1,460,2021-06-15T07:22:27.120,2021-06-15T07:24:28.431,22:27.1,07:22:27,0,750,0,#N/A,64.258,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32750,1,32750,2236,NULL,19841200,19841200,19841200,19841208,LIMIT,SELL,1,500,2021-06-15T07:22:30.968,2021-06-15T07:22:50.988,22:31.0,07:22:30,0,750,0,#N/A,68.106,-1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32750,1,32750,2236,NULL,19841201,19841201,19841201,19841377,LIMIT,BUY,1,465,2021-06-15T07:22:36.436,2021-06-15T07:25:31.935,22:36.4,07:22:36,0,750,0,#N/A,73.574,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841202,19841202,19841202,NULL,LIMIT,BUY,1,460,2021-06-15T07:22:38.305,2021-06-15T07:22:38.308,22:38.3,07:22:38,0,750,0,#N/A,75.443,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32750,1,32750,2236,NULL,19841203,19841203,19841203,19841375,LIMIT,BUY,1,465,2021-06-15T07:22:40.964,2021-06-15T07:25:30.967,22:41.0,07:22:40,0,750,0,#N/A,78.102,1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32750,1,32750,2236,NULL,19841204,19841167,19841204,19841167,CANCEL,BUY,1,245,2021-06-15T07:22:44.544,2021-06-15T07:22:44.550,22:44.5,07:22:44,0,750,0,#N/A,81.682,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32750,1,32750,2236,NULL,19841205,19841205,19841205,19841352,LIMIT,BUY,1,460,2021-06-15T07:22:46.157,2021-06-15T07:25:16.413,22:46.2,07:22:46,0,750,0,#N/A,83.295,1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32750,1,32750,2236,NULL,19841206,19841206,19841206,19841210,LIMIT,BUY,1,470,2021-06-15T07:22:48.778,2021-06-15T07:22:55.193,22:48.8,07:22:48,0,750,0,#N/A,85.916,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32750,1,32750,2236,NULL,19841207,19841207,19841207,19841350,LIMIT,BUY,1,460,2021-06-15T07:22:49.275,2021-06-15T07:25:15.439,22:49.3,07:22:49,0,750,0,#N/A,86.413,1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32750,1,32750,2236,NULL,19841208,19841208,19841208,19841200,LIMIT,BUY,1,500,2021-06-15T07:22:50.977,2021-06-15T07:22:50.987,22:51.0,07:22:50,1,750,500,-250,88.115,1,0,0,0,0,0,0,0,1
limpid-josh,M6@bmm,8043,1280,32750,1,32750,2236,NULL,19841209,19841209,19841209,0,LIMIT,SELL,1,465,2021-06-15T07:22:55.178,2021-06-15T07:22:55.187,22:55.2,07:22:55,0,750,0,#N/A,92.316,-1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32750,1,32750,2236,NULL,19841210,19841209,19841209,19841206,LIMIT,SELL,1,470,2021-06-15T07:22:55.184,2021-06-15T07:22:55.187,22:55.2,07:22:55,1,750,470,-280,92.322,-1,0,0,0,0,0,1,0,0
limpid-josh,M7@bmm,8044,1280,32750,1,32750,2236,NULL,19841211,19841211,19841211,19841260,LIMIT,SELL,1,500,2021-06-15T07:22:55.543,2021-06-15T07:23:50.252,22:55.5,07:22:55,0,750,0,#N/A,92.681,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32750,1,32750,2236,NULL,19841212,19841212,19841212,19841214,LIMIT,BUY,1,470,2021-06-15T07:22:56.102,2021-06-15T07:22:57.808,22:56.1,07:22:56,0,750,0,#N/A,93.24,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841213,19841213,19841213,NULL,LIMIT,BUY,1,460,2021-06-15T07:22:56.287,2021-06-15T07:22:56.290,22:56.3,07:22:56,0,750,0,#N/A,93.425,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32750,1,32750,2236,NULL,19841214,19841214,19841214,19841212,LIMIT,SELL,1,470,2021-06-15T07:22:57.802,2021-06-15T07:22:57.808,22:57.8,07:22:57,1,750,470,-280,94.94,-1,0,0,0,1,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32750,1,32750,2236,NULL,19841215,19841191,19841215,19841191,CANCEL,SELL,1,610,2021-06-15T07:23:00.120,2021-06-15T07:23:00.125,23:00.1,07:23:00,0,750,0,#N/A,97.258,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32750,1,32750,2236,NULL,19841216,19841216,19841216,19841346,LIMIT,BUY,1,460,2021-06-15T07:23:01.227,2021-06-15T07:25:11.600,23:01.2,07:23:01,0,750,0,#N/A,98.365,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32750,1,32750,2236,NULL,19841217,19841217,19841217,19841344,LIMIT,BUY,1,460,2021-06-15T07:23:02.155,2021-06-15T07:25:09.984,23:02.2,07:23:02,0,750,0,#N/A,99.293,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32750,1,32750,2236,NULL,19841218,19841218,19841218,19841232,LIMIT,BUY,1,470,2021-06-15T07:23:02.519,2021-06-15T07:23:20.257,23:02.5,07:23:02,0,750,0,#N/A,99.657,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32750,1,32750,2236,NULL,19841219,19841197,19841219,19841197,CANCEL,BUY,1,410,2021-06-15T07:23:03.610,2021-06-15T07:23:03.616,23:03.6,07:23:03,0,750,0,#N/A,100.748,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841220,19841169,19841220,19841169,CANCEL,SELL,1,800,2021-06-15T07:23:03.688,2021-06-15T07:23:03.694,23:03.7,07:23:03,0,750,0,#N/A,100.826,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32750,1,32750,2236,NULL,19841221,19841221,19841221,19841343,LIMIT,BUY,1,460,2021-06-15T07:23:03.908,2021-06-15T07:25:09.309,23:03.9,07:23:03,0,750,0,#N/A,101.046,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841222,19841169,19841222,19841222,CANCEL,SELL,1,800,2021-06-15T07:23:03.938,2021-06-15T07:23:03.944,23:03.9,07:23:03,0,750,0,#N/A,101.076,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841223,19841168,19841223,19841168,CANCEL,SELL,1,800,2021-06-15T07:23:04.368,2021-06-15T07:23:04.376,23:04.4,07:23:04,0,750,0,#N/A,101.506,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32750,1,32750,2236,NULL,19841224,19841224,19841224,19841342,LIMIT,BUY,1,460,2021-06-15T07:23:05.468,2021-06-15T07:25:08.454,23:05.5,07:23:05,0,750,0,#N/A,102.606,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32750,1,32750,2236,NULL,19841225,19841225,19841225,19841233,LIMIT,SELL,1,495,2021-06-15T07:23:06.381,2021-06-15T07:23:20.673,23:06.4,07:23:06,0,750,0,#N/A,103.519,-1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32750,1,32750,2236,NULL,19841226,19841226,19841226,19841237,LIMIT,SELL,1,495,2021-06-15T07:23:06.540,2021-06-15T07:23:21.925,23:06.5,07:23:06,0,750,0,#N/A,103.678,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841227,19841227,19841227,NULL,LIMIT,SELL,1,750,2021-06-15T07:23:15.887,2021-06-15T07:23:15.890,23:15.9,07:23:15,0,750,0,#N/A,113.025,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841228,19841228,19841228,NULL,LIMIT,SELL,1,750,2021-06-15T07:23:18.470,2021-06-15T07:23:18.473,23:18.5,07:23:18,0,750,0,#N/A,115.608,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841229,19841229,19841229,NULL,LIMIT,SELL,1,750,2021-06-15T07:23:18.713,2021-06-15T07:23:18.716,23:18.7,07:23:18,0,750,0,#N/A,115.851,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841230,19841230,19841230,NULL,LIMIT,SELL,1,750,2021-06-15T07:23:18.950,2021-06-15T07:23:18.952,23:18.9,07:23:18,0,750,0,#N/A,116.088,-1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32750,1,32750,2236,NULL,19841231,19841231,19841231,0,LIMIT,SELL,1,465,2021-06-15T07:23:20.240,2021-06-15T07:23:20.257,23:20.2,07:23:20,0,750,0,#N/A,117.378,-1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32750,1,32750,2236,NULL,19841232,19841231,19841231,19841218,LIMIT,SELL,1,470,2021-06-15T07:23:20.254,2021-06-15T07:23:20.257,23:20.3,07:23:20,1,750,470,-280,117.392,-1,0,0,0,0,0,1,0,0
limpid-josh,M7@bmm,8044,1280,32750,1,32750,2236,NULL,19841233,19841233,19841233,19841225,LIMIT,BUY,1,495,2021-06-15T07:23:20.663,2021-06-15T07:23:20.673,23:20.7,07:23:20,1,750,495,-255,117.801,1,0,0,0,0,0,0,1,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841234,19841166,19841234,19841166,CANCEL,SELL,1,800,2021-06-15T07:23:20.916,2021-06-15T07:23:20.921,23:20.9,07:23:20,0,750,0,#N/A,118.054,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841235,19841166,19841235,19841235,CANCEL,SELL,1,800,2021-06-15T07:23:21.087,2021-06-15T07:23:21.093,23:21.1,07:23:21,0,750,0,#N/A,118.225,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841236,19841163,19841236,19841163,CANCEL,SELL,1,800,2021-06-15T07:23:21.255,2021-06-15T07:23:21.261,23:21.3,07:23:21,0,750,0,#N/A,118.393,-1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32750,1,32750,2236,NULL,19841237,19841237,19841237,19841226,LIMIT,BUY,1,495,2021-06-15T07:23:21.919,2021-06-15T07:23:21.925,23:21.9,07:23:21,1,750,495,-255,119.057,1,0,0,0,0,0,0,1,0
limpid-josh,M8@bmm,8045,1280,32750,1,32750,2236,NULL,19841238,19841238,19841238,19841259,LIMIT,SELL,1,650,2021-06-15T07:23:23.202,2021-06-15T07:23:49.484,23:23.2,07:23:23,0,750,0,#N/A,120.34,-1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32750,1,32750,2236,NULL,19841239,19841239,19841239,19841241,LIMIT,BUY,1,470,2021-06-15T07:23:23.567,2021-06-15T07:23:25.318,23:23.6,07:23:23,0,750,0,#N/A,120.705,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841240,19841161,19841240,19841161,CANCEL,SELL,1,800,2021-06-15T07:23:24.575,2021-06-15T07:23:24.581,23:24.6,07:23:24,0,750,0,#N/A,121.713,-1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32750,1,32750,2236,NULL,19841241,19841241,19841241,19841239,LIMIT,SELL,1,470,2021-06-15T07:23:25.312,2021-06-15T07:23:25.318,23:25.3,07:23:25,1,750,470,-280,122.45,-1,0,0,0,1,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32750,1,32750,2236,NULL,19841242,19841242,19841242,19841274,LIMIT,SELL,1,500,2021-06-15T07:23:31.336,2021-06-15T07:23:56.965,23:31.3,07:23:31,0,750,0,#N/A,128.474,-1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32750,1,32750,2236,NULL,19841243,19841243,19841243,19841394,LIMIT,BUY,1,470,2021-06-15T07:23:31.879,2021-06-15T07:25:47.208,23:31.9,07:23:31,0,750,0,#N/A,129.017,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841244,19841244,19841244,NULL,LIMIT,BUY,1,465,2021-06-15T07:23:33.742,2021-06-15T07:23:33.745,23:33.7,07:23:33,0,750,0,#N/A,130.88,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841245,19841245,19841245,NULL,LIMIT,BUY,1,465,2021-06-15T07:23:34.711,2021-06-15T07:23:34.714,23:34.7,07:23:34,0,750,0,#N/A,131.849,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841246,19841246,19841246,NULL,LIMIT,BUY,1,465,2021-06-15T07:23:34.895,2021-06-15T07:23:34.898,23:34.9,07:23:34,0,750,0,#N/A,132.033,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841247,19841247,19841247,NULL,LIMIT,BUY,1,470,2021-06-15T07:23:38.039,2021-06-15T07:23:38.042,23:38.0,07:23:38,0,750,0,#N/A,135.177,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32750,1,32750,2236,NULL,19841248,19841248,19841248,NULL,LIMIT,BUY,1,470,2021-06-15T07:23:39.030,2021-06-15T07:23:39.033,23:39.0,07:23:39,0,750,0,#N/A,136.168,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32750,1,32750,2236,NULL,19841249,19841249,19841249,19841251,LIMIT,SELL,1,495,2021-06-15T07:23:39.310,2021-06-15T07:23:39.393,23:39.3,07:23:39,0,750,0,#N/A,136.448,-1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32750,1,32750,2236,NULL,19841250,19841250,19841250,0,LIMIT,BUY,1,500,2021-06-15T07:23:39.385,2021-06-15T07:23:39.393,23:39.4,07:23:39,0,750,0,#N/A,136.523,1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32750,1,32750,2236,NULL,19841251,19841250,19841250,19841249,LIMIT,BUY,1,495,2021-06-15T07:23:39.390,2021-06-15T07:23:39.394,23:39.4,07:23:39,1,750,495,-255,136.528,1,0,0,0,0,0,1,0,0
limpid-josh,M5@bmm,8042,1280,32750,1,32750,2236,NULL,19841252,19841252,19841252,19841253,LIMIT,SELL,1,495,2021-06-15T07:23:41.303,2021-06-15T07:23:42.621,23:41.3,07:23:41,0,750,0,#N/A,138.441,-1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32750,1,32750,2236,NULL,19841253,19841253,19841253,19841252,LIMIT,BUY,1,495,2021-06-15T07:23:42.615,2021-06-15T07:23:42.621,23:42.6,07:23:42,1,750,495,-255,139.753,1,0,0,0,0,0,0,1,0
